Time,Date,TotalVertices,TotalEdges,Density
1516068000000,16/01/2018 02:00:00,2521,1564,0.00024618601310066878795623779296875
1516071600000,16/01/2018 03:00:00,2128,1270,0.00028058511088602244853973388671875
1516075200000,16/01/2018 04:00:00,1624,794,0.00030124231125228106975555419921875
1516078800000,16/01/2018 05:00:00,1719,844,0.000285787624306976795196533203125
1516082400000,16/01/2018 06:00:00,1384,606,0.00031660249806009232997894287109375
1516086000000,16/01/2018 07:00:00,1146,526,0.00040086268563754856586456298828125
1516089600000,16/01/2018 08:00:00,1333,666,0.000375093775801360607147216796875
1516093200000,16/01/2018 09:00:00,1613,904,0.000347671448253095149993896484375
1516096800000,16/01/2018 10:00:00,1873,1022,0.0002914789947681128978729248046875
1516100400000,16/01/2018 11:00:00,2711,1914,0.00026052122120745480060577392578125
1516104000000,16/01/2018 12:00:00,2794,1940,0.00024860186385922133922576904296875
1516107600000,16/01/2018 13:00:00,2760,1768,0.00023217822308652102947235107421875
1516111200000,16/01/2018 14:00:00,3007,1984,0.000219492285395972430706024169921875
1516114800000,16/01/2018 15:00:00,3215,2084,0.00020168372429907321929931640625
1516118400000,16/01/2018 16:00:00,3077,2024,0.000213843813980929553508758544921875
1516122000000,16/01/2018 17:00:00,3258,2154,0.00020299103925935924053192138671875
1516125600000,16/01/2018 18:00:00,3486,2358,0.000194094682228751480579376220703125
1516129200000,16/01/2018 19:00:00,3415,2282,0.0001957318163476884365081787109375
1516132800000,16/01/2018 20:00:00,3414,2214,0.0001900105853565037250518798828125
1516136400000,16/01/2018 21:00:00,3345,2278,0.000203653238713741302490234375
1516140000000,16/01/2018 22:00:00,3180,2116,0.0002093138755299150943756103515625
1516143600000,16/01/2018 23:00:00,2860,1944,0.0002377475611865520477294921875
1516147200000,17/01/2018 00:00:00,2915,1992,0.000234509920119307935237884521484375
1516150800000,17/01/2018 01:00:00,2818,2070,0.00026076092035509645938873291015625
1516154400000,17/01/2018 02:00:00,2330,1688,0.00031106206006370484828948974609375
1516158000000,17/01/2018 03:00:00,2030,1504,0.0003651487058959901332855224609375
1516161600000,17/01/2018 04:00:00,1558,976,0.0004023404908366501331329345703125
1516165200000,17/01/2018 05:00:00,1342,810,0.0004500945215113461017608642578125
1516168800000,17/01/2018 06:00:00,1241,652,0.000423695775680243968963623046875
1516172400000,17/01/2018 07:00:00,1367,798,0.00042734996532090008258819580078125
1516176000000,17/01/2018 08:00:00,1520,748,0.0003239666111767292022705078125
1516179600000,17/01/2018 09:00:00,1461,922,0.00043224287219345569610595703125
1516183200000,17/01/2018 10:00:00,1815,996,0.00030251397402025759220123291015625
1516186800000,17/01/2018 11:00:00,2554,1630,0.0002499861293472349643707275390625
1516190400000,17/01/2018 12:00:00,2818,1898,0.000239093831623904407024383544921875
1516194000000,17/01/2018 13:00:00,3059,1916,0.0002048229216597974300384521484375
1516197600000,17/01/2018 14:00:00,3429,2186,0.000185969562153331935405731201171875
1516201200000,17/01/2018 15:00:00,3504,2198,0.00017907025176100432872772216796875
1516204800000,17/01/2018 16:00:00,3620,2508,0.000191438986803404986858367919921875
1516208400000,17/01/2018 17:00:00,3368,2156,0.0001901225186884403228759765625
1516212000000,17/01/2018 18:00:00,2892,1888,0.000225816460442729294300079345703125
1516215600000,17/01/2018 19:00:00,3089,2020,0.000211765975109301507472991943359375
1516219200000,17/01/2018 20:00:00,3109,2078,0.0002150521613657474517822265625
1516222800000,17/01/2018 21:00:00,2948,1912,0.0002200798480771481990814208984375
1516226400000,17/01/2018 22:00:00,3093,1918,0.00020055301138199865818023681640625
1516230000000,17/01/2018 23:00:00,3068,1964,0.000208723984542302787303924560546875
1516233600000,18/01/2018 00:00:00,2897,1902,0.00022670623729936778545379638671875
1516237200000,18/01/2018 01:00:00,2592,1624,0.000241815214394591748714447021484375
1516240800000,18/01/2018 02:00:00,2483,1526,0.00024761448730714619159698486328125
1516244400000,18/01/2018 03:00:00,1977,1246,0.00031895135180093348026275634765625
1516248000000,18/01/2018 04:00:00,1725,1108,0.0003725747228600084781646728515625
1516251600000,18/01/2018 05:00:00,1425,716,0.00035284840851090848445892333984375
1516255200000,18/01/2018 06:00:00,1392,748,0.00038630937342531979084014892578125
1516258800000,18/01/2018 07:00:00,1320,748,0.00042961840517818927764892578125
1516262400000,18/01/2018 08:00:00,1230,686,0.000453802756965160369873046875
1516266000000,18/01/2018 09:00:00,1626,958,0.00036256978637538850307464599609375
1516269600000,18/01/2018 10:00:00,1946,1210,0.0003196854959242045879364013671875
1516273200000,18/01/2018 11:00:00,2316,1476,0.00027529403450898826122283935546875
1516276800000,18/01/2018 12:00:00,2728,1910,0.00025674610515125095844268798828125
1516280400000,18/01/2018 13:00:00,3141,2122,0.000215153195313178002834320068359375
1516284000000,18/01/2018 14:00:00,3187,2202,0.00021686500986106693744659423828125
1516287600000,18/01/2018 15:00:00,3030,2006,0.000218569228309206664562225341796875
1516291200000,18/01/2018 16:00:00,3232,2208,0.000211441758438013494014739990234375
1516294800000,18/01/2018 17:00:00,3254,2374,0.00022427408839575946331024169921875
1516298400000,18/01/2018 18:00:00,3366,2378,0.0002099484554491937160491943359375
1516302000000,18/01/2018 19:00:00,3441,2460,0.000207822231459431350231170654296875
1516305600000,18/01/2018 20:00:00,3384,2292,0.000200208378373645246028900146484375
1516309200000,18/01/2018 21:00:00,3268,2282,0.000213739331229589879512786865234375
1516312800000,18/01/2018 22:00:00,3203,2282,0.000222503775148652493953704833984375
1516316400000,18/01/2018 23:00:00,3241,2106,0.000200555383344180881977081298828125
1516320000000,19/01/2018 00:00:00,3120,2012,0.0002067559398710727691650390625
1516323600000,19/01/2018 01:00:00,2676,1698,0.00023720716126263141632080078125
1516327200000,19/01/2018 02:00:00,2412,1532,0.0002634415286593139171600341796875
1516330800000,19/01/2018 03:00:00,2104,1124,0.0002540278364904224872589111328125
1516334400000,19/01/2018 04:00:00,1562,800,0.0003280998789705336093902587890625
1516338000000,19/01/2018 05:00:00,1431,784,0.00038312491960823535919189453125
1516341600000,19/01/2018 06:00:00,1162,506,0.0003750698524527251720428466796875
1516345200000,19/01/2018 07:00:00,1071,510,0.00044503781828097999095916748046875
1516348800000,19/01/2018 08:00:00,1220,566,0.0003805860760621726512908935546875
1516352400000,19/01/2018 09:00:00,1846,926,0.00027188353124074637889862060546875
1516356000000,19/01/2018 10:00:00,1974,1114,0.0002860295935533940792083740234375
1516359600000,19/01/2018 11:00:00,2488,1388,0.000224317584070377051830291748046875
1516363200000,19/01/2018 12:00:00,2958,1872,0.00021402098354883491992950439453125
1516366800000,19/01/2018 13:00:00,3339,2032,0.00018231439753435552120208740234375
1516370400000,19/01/2018 14:00:00,3494,2152,0.00017632779781706631183624267578125
1516374000000,19/01/2018 15:00:00,3454,2150,0.000180268383701331913471221923828125
1516377600000,19/01/2018 16:00:00,3098,1972,0.000205534292035736143589019775390625
1516381200000,19/01/2018 17:00:00,2847,1860,0.00022955701570026576519012451171875
1516384800000,19/01/2018 18:00:00,3118,2150,0.000221220587263815104961395263671875
1516388400000,19/01/2018 19:00:00,3068,2126,0.00022594051552005112171173095703125
1516392000000,19/01/2018 20:00:00,2995,1958,0.000218355460674501955509185791015625
1516395600000,19/01/2018 21:00:00,2847,1906,0.00023523424169979989528656005859375
1516399200000,19/01/2018 22:00:00,2942,2066,0.0002387770800851285457611083984375
1516402800000,19/01/2018 23:00:00,3015,2000,0.000220089554204605519771575927734375
1516406400000,20/01/2018 00:00:00,2945,1870,0.000215684282011352479457855224609375
1516410000000,20/01/2018 01:00:00,2544,1766,0.000272977747954428195953369140625
1516413600000,20/01/2018 02:00:00,2360,1610,0.0002891917829401791095733642578125
1516417200000,20/01/2018 03:00:00,1894,1126,0.000314056524075567722320556640625
1516420800000,20/01/2018 04:00:00,1719,954,0.000323034822940826416015625
1516424400000,20/01/2018 05:00:00,1537,846,0.0003583482466638088226318359375
1516428000000,20/01/2018 06:00:00,1346,664,0.0003667758428491652011871337890625
1516431600000,20/01/2018 07:00:00,1155,488,0.000366127234883606433868408203125
1516435200000,20/01/2018 08:00:00,1304,608,0.0003578339819796383380889892578125
1516438800000,20/01/2018 09:00:00,1275,608,0.00037430357770062983036041259765625
1516442400000,20/01/2018 10:00:00,1537,846,0.0003583482466638088226318359375
1516446000000,20/01/2018 11:00:00,2028,1170,0.00028461919282563030719757080078125
1516449600000,20/01/2018 12:00:00,2346,1496,0.00027193225105293095111846923828125
1516453200000,20/01/2018 13:00:00,2556,1524,0.0002333636512048542499542236328125
1516456800000,20/01/2018 14:00:00,2721,1714,0.0002315865713171660900115966796875
1516460400000,20/01/2018 15:00:00,3063,1940,0.0002068471512757241725921630859375
1516464000000,20/01/2018 16:00:00,3250,2360,0.000223500726860947906970977783203125
1516467600000,20/01/2018 17:00:00,3280,2246,0.000208830766496248543262481689453125
1516471200000,20/01/2018 18:00:00,2476,1742,0.00028426430071704089641571044921875
1516474800000,20/01/2018 19:00:00,3023,2022,0.000221334208617918193340301513671875
1516478400000,20/01/2018 20:00:00,2877,1818,0.000219717752770520746707916259765625
1516482000000,20/01/2018 21:00:00,2817,2060,0.0002596855047158896923065185546875
1516485600000,20/01/2018 22:00:00,3036,2356,0.00025569062563590705394744873046875
1516489200000,20/01/2018 23:00:00,2575,1634,0.0002465280122123658657073974609375
1516492800000,21/01/2018 00:00:00,2546,1786,0.0002756355679593980312347412109375
1516496400000,21/01/2018 01:00:00,2468,1902,0.0003123893402516841888427734375
1516500000000,21/01/2018 02:00:00,2372,1968,0.00034992813016287982463836669921875
1516503600000,21/01/2018 03:00:00,2242,1754,0.00034910184331238269805908203125
1516507200000,21/01/2018 04:00:00,1760,1316,0.00042508656042627990245819091796875
1516510800000,21/01/2018 05:00:00,1480,982,0.00044862306094728410243988037109375
1516514400000,21/01/2018 06:00:00,1348,746,0.00041084815165959298610687255859375
1516518000000,21/01/2018 07:00:00,1447,924,0.00044160618563182651996612548828125
1516521600000,21/01/2018 08:00:00,1274,746,0.00045998216955922544002532958984375
1516525200000,21/01/2018 09:00:00,1202,680,0.00047104395343922078609466552734375
1516528800000,21/01/2018 10:00:00,1555,884,0.0003658228670246899127960205078125
1516532400000,21/01/2018 11:00:00,1917,1244,0.0003386902972124516963958740234375
1516536000000,21/01/2018 12:00:00,2380,1410,0.0002490277402102947235107421875
1516539600000,21/01/2018 13:00:00,2530,1568,0.00024506240151822566986083984375
1516543200000,21/01/2018 14:00:00,2867,1946,0.00023683122708462178707122802734375
1516546800000,21/01/2018 15:00:00,3268,2378,0.00022273100330494344234466552734375
1516550400000,21/01/2018 16:00:00,3134,2306,0.000234855062444694340229034423828125
1516554000000,21/01/2018 17:00:00,2991,2076,0.000232134523685090243816375732421875
1516557600000,21/01/2018 18:00:00,3079,2258,0.000238256980082951486110687255859375
1516561200000,21/01/2018 19:00:00,2976,2144,0.000242161375354044139385223388671875
1516564800000,21/01/2018 20:00:00,2793,1914,0.00024544578627683222293853759765625
1516568400000,21/01/2018 21:00:00,2844,1826,0.000225836600293405354022979736328125
1516572000000,21/01/2018 22:00:00,2949,2354,0.00027077228878624737262725830078125
1516575600000,21/01/2018 23:00:00,2836,2096,0.00026069456362165510654449462890625
1516579200000,22/01/2018 00:00:00,2931,2184,0.00025431337417103350162506103515625
1516582800000,22/01/2018 01:00:00,2604,1698,0.0002505085431039333343505859375
1516586400000,22/01/2018 02:00:00,2315,1526,0.00028486570226959884166717529296875
1516590000000,22/01/2018 03:00:00,1927,1222,0.00032925562118180096149444580078125
1516593600000,22/01/2018 04:00:00,1640,1204,0.00044792334665544331073760986328125
1516597200000,22/01/2018 05:00:00,1404,822,0.0004172986955381929874420166015625
1516600800000,22/01/2018 06:00:00,1172,662,0.00048236243310384452342987060546875
1516604400000,22/01/2018 07:00:00,1123,612,0.00048571196384727954864501953125
1516608000000,22/01/2018 08:00:00,1223,680,0.000454999855719506740570068359375
1516611600000,22/01/2018 09:00:00,1416,718,0.00035834781010635197162628173828125
1516615200000,22/01/2018 10:00:00,1818,1002,0.00030333249014802277088165283203125
1516618800000,22/01/2018 11:00:00,2102,1396,0.00031610156293027102947235107421875
1516622400000,22/01/2018 12:00:00,2518,1456,0.000229732497246004641056060791015625
1516626000000,22/01/2018 13:00:00,2770,1564,0.000203907882678322494029998779296875
1516629600000,22/01/2018 14:00:00,3061,1800,0.000192170948139391839504241943359375
1516633200000,22/01/2018 15:00:00,3202,2074,0.000202349314349703490734100341796875
1516636800000,22/01/2018 16:00:00,3451,2380,0.000199900052393786609172821044921875
1516640400000,22/01/2018 17:00:00,3449,2174,0.000182809642865322530269622802734375
1516644000000,22/01/2018 18:00:00,3073,2138,0.000226476913667283952236175537109375
1516647600000,22/01/2018 19:00:00,3262,2302,0.00021640662453137338161468505859375
1516651200000,22/01/2018 20:00:00,3236,2132,0.00020365937962196767330169677734375
1516654800000,22/01/2018 21:00:00,3044,1994,0.000215267544263042509555816650390625
1516658400000,22/01/2018 22:00:00,3070,2050,0.000217579814488999545574188232421875
1516662000000,22/01/2018 23:00:00,3068,2150,0.00022849111701361835002899169921875
1516665600000,23/01/2018 00:00:00,2843,1836,0.000227233176701702177524566650390625
1516669200000,23/01/2018 01:00:00,2349,1484,0.00026906226412393152713775634765625
1516672800000,23/01/2018 02:00:00,2337,1470,0.000269268639385700225830078125
1516676400000,23/01/2018 03:00:00,1811,1088,0.000331918825395405292510986328125
1516680000000,23/01/2018 04:00:00,1498,860,0.0003834995441138744354248046875
1516683600000,23/01/2018 05:00:00,1321,854,0.000489757512696087360382080078125
1516687200000,23/01/2018 06:00:00,1107,650,0.00053089740686118602752685546875
1516690800000,23/01/2018 07:00:00,1032,584,0.0005488762981258332729339599609375
1516694400000,23/01/2018 08:00:00,1271,670,0.0004150739987380802631378173828125
1516698000000,23/01/2018 09:00:00,1555,806,0.0003335443907417356967926025390625
1516701600000,23/01/2018 10:00:00,1942,982,0.0002605174086056649684906005859375
1516705200000,23/01/2018 11:00:00,2416,1356,0.0002324050874449312686920166015625
1516708800000,23/01/2018 12:00:00,2620,1650,0.000240462381043471395969390869140625
1516712400000,23/01/2018 13:00:00,2987,1920,0.000215266380109824240207672119140625
1516716000000,23/01/2018 14:00:00,3070,1844,0.000195715692825615406036376953125
1516719600000,23/01/2018 15:00:00,3385,2086,0.00018210642156191170215606689453125
1516723200000,23/01/2018 16:00:00,3419,1982,0.00016960260109044611454010009765625
1516726800000,23/01/2018 17:00:00,3505,2388,0.00019443847122602164745330810546875
1516730400000,23/01/2018 18:00:00,3267,2264,0.00021218325127847492694854736328125
1516734000000,23/01/2018 19:00:00,3003,1976,0.0002191900857724249362945556640625
1516737600000,23/01/2018 20:00:00,2733,1748,0.000234110615565441548824310302734375
1516741200000,23/01/2018 21:00:00,2870,1914,0.00023244996555149555206298828125
1516744800000,23/01/2018 22:00:00,3069,1846,0.0001960556837730109691619873046875
1516748400000,23/01/2018 23:00:00,2977,1892,0.000213554812944494187831878662109375
1516752000000,24/01/2018 00:00:00,3115,2132,0.000219791327253915369510650634765625
1516755600000,24/01/2018 01:00:00,2832,2076,0.0002589370706118643283843994140625
1516759200000,24/01/2018 02:00:00,2454,1928,0.0003202837542630732059478759765625
1516762800000,24/01/2018 03:00:00,1822,1298,0.00039121578447520732879638671875
1516766400000,24/01/2018 04:00:00,1583,998,0.00039851359906606376171112060546875
1516770000000,24/01/2018 05:00:00,1330,748,0.00042317985207773745059967041015625
1516773600000,24/01/2018 06:00:00,1361,660,0.00035657171974889934062957763671875
1516777200000,24/01/2018 07:00:00,1299,662,0.0003926215576939284801483154296875
1516780800000,24/01/2018 08:00:00,1427,832,0.00040886490023694932460784912109375
1516784400000,24/01/2018 09:00:00,1649,824,0.000303214066661894321441650390625
1516788000000,24/01/2018 10:00:00,1937,1132,0.00030186408548615872859954833984375
1516791600000,24/01/2018 11:00:00,2142,1240,0.00027038683765567839145660400390625
1516795200000,24/01/2018 12:00:00,2680,1604,0.000223407041630707681179046630859375
1516798800000,24/01/2018 13:00:00,2917,1886,0.00022172657190822064876556396484375
1516802400000,24/01/2018 14:00:00,3316,2264,0.0002059578546322882175445556640625
1516806000000,24/01/2018 15:00:00,3326,2160,0.0001953169121406972408294677734375
1516809600000,24/01/2018 16:00:00,3711,2284,0.000165894205565564334392547607421875
1516813200000,24/01/2018 17:00:00,3428,2196,0.000186929319170303642749786376953125
1516816800000,24/01/2018 18:00:00,3218,2094,0.0002022737753577530384063720703125
1516820400000,24/01/2018 19:00:00,3050,2002,0.000215281543205492198467254638671875
1516824000000,24/01/2018 20:00:00,3274,2194,0.000204744355869479477405548095703125
1516827600000,24/01/2018 21:00:00,3017,2034,0.000223534370888955891132354736328125
1516831200000,24/01/2018 22:00:00,2981,1904,0.000214332831092178821563720703125
1516834800000,24/01/2018 23:00:00,3238,2156,0.000205697593628428876399993896484375
1516838400000,25/01/2018 00:00:00,2976,2032,0.000229511162615381181240081787109375
1516842000000,25/01/2018 01:00:00,2771,1986,0.0002587396302260458469390869140625
1516845600000,25/01/2018 02:00:00,2408,2116,0.0003650758299045264720916748046875
1516849200000,25/01/2018 03:00:00,1944,1400,0.0003706457209773361682891845703125
1516852800000,25/01/2018 04:00:00,1505,1032,0.0004559270455501973628997802734375
1516856400000,25/01/2018 05:00:00,1209,696,0.00047655825619585812091827392578125
1516860000000,25/01/2018 06:00:00,1173,656,0.000477175577543675899505615234375
1516863600000,25/01/2018 07:00:00,1290,802,0.0004823160707019269466400146484375
1516867200000,25/01/2018 08:00:00,1153,680,0.000511949532665312290191650390625
1516870800000,25/01/2018 09:00:00,1714,992,0.00033786523272283375263214111328125
1516874400000,25/01/2018 10:00:00,1781,1012,0.000319224782288074493408203125
1516878000000,25/01/2018 11:00:00,2045,1162,0.000277991755865514278411865234375
1516881600000,25/01/2018 12:00:00,2686,1626,0.00022546038962900638580322265625
1516885200000,25/01/2018 13:00:00,2961,1746,0.000199211368453688919544219970703125
1516888800000,25/01/2018 14:00:00,3247,2070,0.000196399123524315655231475830078125
1516892400000,25/01/2018 15:00:00,3326,2192,0.00019821050227619707584381103515625
1516896000000,25/01/2018 16:00:00,3494,2300,0.00018845443264581263065338134765625
1516899600000,25/01/2018 17:00:00,3391,2274,0.000197816712898202240467071533203125
1516903200000,25/01/2018 18:00:00,3111,2092,0.000216222702874802052974700927734375
1516906800000,25/01/2018 19:00:00,3076,1972,0.000208485304028727114200592041015625
1516910400000,25/01/2018 20:00:00,2778,2014,0.00026106662699021399021148681640625
1516914000000,25/01/2018 21:00:00,2878,2086,0.000251932186074554920196533203125
1516917600000,25/01/2018 22:00:00,3011,1954,0.00021559928427450358867645263671875
1516921200000,25/01/2018 23:00:00,2853,2012,0.00024727298296056687831878662109375
1516924800000,26/01/2018 00:00:00,2870,2046,0.0002484809956513345241546630859375
1516928400000,26/01/2018 01:00:00,2535,1792,0.0002789673744700849056243896484375
1516932000000,26/01/2018 02:00:00,2214,1700,0.00034696838702075183391571044921875
1516935600000,26/01/2018 03:00:00,1893,1164,0.000324998400174081325531005859375
1516939200000,26/01/2018 04:00:00,1588,1042,0.00041346647776663303375244140625
1516942800000,26/01/2018 05:00:00,1408,748,0.0003775763907469809055328369140625
1516946400000,26/01/2018 06:00:00,1214,710,0.0004821463371627032756805419921875
1516950000000,26/01/2018 07:00:00,1165,592,0.0004365588538348674774169921875
1516953600000,26/01/2018 08:00:00,1382,768,0.00040240140515379607677459716796875
1516957200000,26/01/2018 09:00:00,1361,752,0.00040627564885653555393218994140625
1516960800000,26/01/2018 10:00:00,1818,1076,0.00032573429052717983722686767578125
1516964400000,26/01/2018 11:00:00,2319,1570,0.00029206901672296226024627685546875
1516968000000,26/01/2018 12:00:00,2568,1760,0.00026698803412728011608123779296875
1516971600000,26/01/2018 13:00:00,2659,1734,0.0002453441848047077655792236328125
1516975200000,26/01/2018 14:00:00,2765,1818,0.00023788152611814439296722412109375
1516978800000,26/01/2018 15:00:00,2979,1988,0.00022408933728002011775970458984375
1516982400000,26/01/2018 16:00:00,3283,2202,0.000204365627723746001720428466796875
1516986000000,26/01/2018 17:00:00,3046,1976,0.000213044215342961251735687255859375
1516989600000,26/01/2018 18:00:00,2951,2076,0.000238471300690434873104095458984375
1516993200000,26/01/2018 19:00:00,2925,2010,0.000235013503697700798511505126953125
1516996800000,26/01/2018 20:00:00,2773,1852,0.000240933892200700938701629638671875
1517000400000,26/01/2018 21:00:00,2870,1988,0.0002414370537735521793365478515625
1517004000000,26/01/2018 22:00:00,2750,1790,0.000236780309933237731456756591796875
1517007600000,26/01/2018 23:00:00,2691,1870,0.00025833045947365462779998779296875
1517011200000,27/01/2018 00:00:00,2677,1812,0.000252943602390587329864501953125
1517014800000,27/01/2018 01:00:00,2537,1710,0.00026578249526210129261016845703125
1517018400000,27/01/2018 02:00:00,2010,1360,0.000336792902089655399322509765625
1517022000000,27/01/2018 03:00:00,1715,1174,0.00039938630652613937854766845703125
1517025600000,27/01/2018 04:00:00,1706,992,0.00034104232327081263065338134765625
1517029200000,27/01/2018 05:00:00,1441,768,0.0003701133537106215953826904296875
1517032800000,27/01/2018 06:00:00,1230,780,0.000515985651873052120208740234375
1517036400000,27/01/2018 07:00:00,1106,692,0.000566224567592144012451171875
1517040000000,27/01/2018 08:00:00,1184,728,0.000519750523380935192108154296875
1517043600000,27/01/2018 09:00:00,1163,530,0.0003921841271221637725830078125
1517047200000,27/01/2018 10:00:00,1551,752,0.0003128054668195545673370361328125
1517050800000,27/01/2018 11:00:00,1814,1048,0.0003186590038239955902099609375
1517054400000,27/01/2018 12:00:00,2177,1308,0.0002761152572929859161376953125
1517058000000,27/01/2018 13:00:00,2535,1574,0.0002450305037200450897216796875
1517061600000,27/01/2018 14:00:00,2738,1740,0.000232188656809739768505096435546875
1517065200000,27/01/2018 15:00:00,2729,1550,0.000208201468922197818756103515625
1517068800000,27/01/2018 16:00:00,2945,1716,0.0001979220542125403881072998046875
1517072400000,27/01/2018 17:00:00,2885,1800,0.000216337313759140670299530029296875
1517076000000,27/01/2018 18:00:00,2869,1716,0.000208548750379122793674468994140625
1517079600000,27/01/2018 19:00:00,2507,1670,0.00026581596466712653636932373046875
1517083200000,27/01/2018 20:00:00,2630,1686,0.000243843533098697662353515625
1517086800000,27/01/2018 21:00:00,2900,2224,0.00026453830651007592678070068359375
1517090400000,27/01/2018 22:00:00,2926,2104,0.0002458360395394265651702880859375
1517094000000,27/01/2018 23:00:00,2461,1686,0.00027849079924635589122772216796875
1517097600000,28/01/2018 00:00:00,2546,1998,0.000308353803120553493499755859375
1517101200000,28/01/2018 01:00:00,2496,1738,0.00027908381889574229717254638671875
1517104800000,28/01/2018 02:00:00,1813,1262,0.0003841522266156971454620361328125
1517108400000,28/01/2018 03:00:00,1753,1256,0.00040895320125855505466461181640625
1517112000000,28/01/2018 04:00:00,1496,986,0.0004408634849824011325836181640625
1517115600000,28/01/2018 05:00:00,1228,730,0.0004844845389015972614288330078125
1517119200000,28/01/2018 06:00:00,1096,632,0.0005266140215098857879638671875
1517122800000,28/01/2018 07:00:00,1110,522,0.00042404895066283643245697021484375
1517126400000,28/01/2018 08:00:00,1197,564,0.0003939614980481564998626708984375
1517130000000,28/01/2018 09:00:00,1247,676,0.00043507307418622076511383056640625
1517133600000,28/01/2018 10:00:00,1433,842,0.0004103201790712773799896240234375
1517137200000,28/01/2018 11:00:00,1999,1184,0.000296444515697658061981201171875
1517140800000,28/01/2018 12:00:00,2426,1596,0.000271287863142788410186767578125
1517144400000,28/01/2018 13:00:00,2495,1696,0.000272557954303920269012451171875
1517148000000,28/01/2018 14:00:00,2758,1918,0.00025224211276508867740631103515625
1517151600000,28/01/2018 15:00:00,2684,1768,0.00024551557726226747035980224609375
1517155200000,28/01/2018 16:00:00,2932,1946,0.000226445161388255655765533447265625
1517158800000,28/01/2018 17:00:00,2924,1900,0.000222304064664058387279510498046875
1517162400000,28/01/2018 18:00:00,2996,2038,0.000227125317906029522418975830078125
1517166000000,28/01/2018 19:00:00,2822,2022,0.00025399259175173938274383544921875
1517169600000,28/01/2018 20:00:00,2741,1742,0.000231946891290135681629180908203125
1517173200000,28/01/2018 21:00:00,2708,1854,0.0002529139746911823749542236328125
1517176800000,28/01/2018 22:00:00,2833,2190,0.000272963312454521656036376953125
1517180400000,28/01/2018 23:00:00,2455,1658,0.00027520637377165257930755615234375
1517184000000,29/01/2018 00:00:00,2412,1722,0.00029611377976834774017333984375
1517187600000,29/01/2018 01:00:00,2209,1412,0.0002894942299462854862213134765625
1517191200000,29/01/2018 02:00:00,2025,1414,0.00034499584580771625041961669921875
1517194800000,29/01/2018 03:00:00,1686,1102,0.000387903884984552860260009765625
1517198400000,29/01/2018 04:00:00,1399,888,0.00045403369585983455181121826171875
1517202000000,29/01/2018 05:00:00,1190,756,0.0005343095981515944004058837890625
1517205600000,29/01/2018 06:00:00,1020,642,0.0006176759488880634307861328125
1517209200000,29/01/2018 07:00:00,1021,536,0.0005146818584762513637542724609375
1517212800000,29/01/2018 08:00:00,1208,598,0.00041013513691723346710205078125
1517216400000,29/01/2018 09:00:00,1380,686,0.00036047966568730771541595458984375
1517220000000,29/01/2018 10:00:00,1768,910,0.00029128798632882535457611083984375
1517223600000,29/01/2018 11:00:00,2084,1206,0.00027781797689385712146759033203125
1517227200000,29/01/2018 12:00:00,2266,1262,0.00024588455562479794025421142578125
1517230800000,29/01/2018 13:00:00,2816,1718,0.000216726548387669026851654052734375
1517234400000,29/01/2018 14:00:00,2841,1668,0.000206731419893912971019744873046875
1517238000000,29/01/2018 15:00:00,3455,2216,0.000185694647370837628841400146484375
1517241600000,29/01/2018 16:00:00,3720,2472,0.0001786813954822719097137451171875
1517245200000,29/01/2018 17:00:00,3538,2178,0.000174046377651393413543701171875
1517248800000,29/01/2018 18:00:00,3386,2302,0.000200844384380616247653961181640625
1517252400000,29/01/2018 19:00:00,3200,2222,0.000217060020077042281627655029296875
1517256000000,29/01/2018 20:00:00,3084,2030,0.000213505045394413173198699951171875
1517259600000,29/01/2018 21:00:00,3326,2138,0.00019332757801748812198638916015625
1517263200000,29/01/2018 22:00:00,3337,2404,0.000215949505218304693698883056640625
1517266800000,29/01/2018 23:00:00,3346,2294,0.000204961062991060316562652587890625
1517270400000,30/01/2018 00:00:00,2980,1950,0.000219658410060219466686248779296875
1517274000000,30/01/2018 01:00:00,2585,1736,0.0002598942373879253864288330078125
1517277600000,30/01/2018 02:00:00,2132,1300,0.00028613614267669618129730224609375
1517281200000,30/01/2018 03:00:00,1754,1140,0.0003707603900693356990814208984375
1517284800000,30/01/2018 04:00:00,1423,912,0.00045070287887938320636749267578125
1517288400000,30/01/2018 05:00:00,1223,622,0.00041619103285484015941619873046875
1517292000000,30/01/2018 06:00:00,1185,582,0.00041481354855932295322418212890625
1517295600000,30/01/2018 07:00:00,1008,510,0.0005024353158660233020782470703125
1517299200000,30/01/2018 08:00:00,1331,762,0.00043045255006290972232818603515625
1517302800000,30/01/2018 09:00:00,1372,764,0.00040616435580886900424957275390625
1517306400000,30/01/2018 10:00:00,1729,1014,0.000339390127919614315032958984375
1517310000000,30/01/2018 11:00:00,2197,1358,0.00028147341799922287464141845703125
1517313600000,30/01/2018 12:00:00,2539,1562,0.000242396708927117288112640380859375
1517317200000,30/01/2018 13:00:00,2792,1610,0.0002066096640191972255706787109375
1517320800000,30/01/2018 14:00:00,3134,2012,0.0002049125614576041698455810546875
1517324400000,30/01/2018 15:00:00,3301,2126,0.00019516583415679633617401123046875
1517328000000,30/01/2018 16:00:00,3431,2410,0.00020478692022152245044708251953125
1517331600000,30/01/2018 17:00:00,3545,2576,0.00020503872656263411045074462890625
1517335200000,30/01/2018 18:00:00,3296,2368,0.000218041459447704255580902099609375
